month,country,know_ini,ambig_ini,day,date,jul_start_date,jul_end_date,day_span,n_injurd,tar_gpol,event,posthoc,ev_type,linked,loc_type,ad_viol,weap_grd,n_killed_a,e_length,n_injurd_d,dam_prop,arrests,per_atk_i,per_atk_e,pub_order,retribution,sc_animosity,anti_gov_sentmnts,class_conflict,pol_desires,retain_power,eco_scarcity,pers_security,coup,coup_failed,region,weapon,duration,s_month,s_day,weekday
7,"Yemen PDR (South, Ad",1,FALSE,16,7/16/2000,20089,20453,365,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,17,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,3,1,1,7
7,"Yemen PDR (South, Ad",1,FALSE,16,7/16/2000,20089,20453,365,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,1,1,7
7,"Yemen PDR (South, Ad",0,FALSE,16,7/16/2000,20089,20453,365,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,3,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,1,1,7
7,"Yemen PDR (South, Ad",1,FALSE,16,7/16/2000,20089,20453,365,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,1,1,7
7,"Yemen PDR (South, Ad",1,FALSE,16,7/16/2000,20089,20453,365,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,1,1,7
7,"Yemen PDR (South, Ad",1,FALSE,16,7/16/2000,20089,20453,365,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,17,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,3,1,1,7
10,"Yemen PDR (South, Ad",5,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,TRUE,8,FALSE,1,17,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,11,10/11/2000,20362,20382,21,39,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,1,17,1,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,1,17,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,17,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,27,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,FALSE,8,FALSE,4,17,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2000,20362,20392,31,39,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,17,1,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,17,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,10,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,11,10/11/2000,20365,20379,15,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,1,17,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,10,3,3
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,FALSE,8,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,13,10/13/2000,20369,20378,10,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,17,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,2,10,7,7
10,"Yemen PDR (South, Ad",0,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,5,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,24,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2000,20362,20392,31,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,9,30,7
11,"Yemen PDR (South, Ad",1,FALSE,16,11/16/2000,20362,20453,92,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,17,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,9,30,7
10,"Yemen PDR (South, Ad",1,FALSE,18,10/18/2001,20742,20749,8,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,10,15,2
7,"Yemen PDR (South, Ad",1,FALSE,16,7/16/2002,20820,21184,365,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,1,1,3
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2002,21093,21123,31,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,27,3,10,1,3
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2002,21093,21123,31,0,FALSE,TRUE,FALSE,4,FALSE,3,FALSE,5,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,23,3,10,1,3
10,"Yemen PDR (South, Ad",1,FALSE,16,10/16/2002,21093,21123,31,0,FALSE,TRUE,FALSE,2,FALSE,25,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,10,1,3
12,"Yemen PDR (South, Ad",1,FALSE,16,12/16/2002,21154,21184,31,1,FALSE,TRUE,FALSE,2,TRUE,17,FALSE,3,3,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,12,1,1
6,"Yemen PDR (South, Ad",1,FALSE,24,6/24/2004,21720,21727,8,0,FALSE,TRUE,FALSE,4,TRUE,2,FALSE,5,320,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,26,2,6,19,7
7,Kuwait,1,FALSE,16,7/16/1962,6210,14976,8767,0,FALSE,TRUE,FALSE,4,FALSE,0,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,1,3,1,1,2
7,Kuwait,1,FALSE,16,7/16/1962,6210,14976,8767,0,FALSE,TRUE,FALSE,4,FALSE,0,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,1,3,1,1,2
3,Kuwait,1,FALSE,25,3/25/1973,10307,10317,11,0,FALSE,TRUE,FALSE,4,FALSE,3,FALSE,5,0,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,21,2,3,21,4
7,Kuwait,1,FALSE,16,7/16/1978,12054,12418,365,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,4,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,1,1,1
7,Kuwait,0,FALSE,16,7/16/1983,13880,14244,365,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,3,1,1,7
7,Kuwait,0,FALSE,16,7/16/1983,13880,14244,365,0,FALSE,TRUE,FALSE,2,FALSE,22,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,3,1,1,7
7,Kuwait,1,FALSE,16,7/16/1983,13880,14244,365,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,3,1,1,7
7,Kuwait,1,FALSE,16,7/16/1983,13880,14244,365,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,3,1,1,7
7,Kuwait,1,FALSE,16,7/16/1983,13880,14244,365,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,19,3,1,1,7
7,Kuwait,1,FALSE,16,7/16/1983,13880,14244,365,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,26,3,1,1,7
7,Kuwait,1,FALSE,16,7/16/1983,13880,14244,365,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,26,3,1,1,7
11,Kuwait,1,FALSE,3,11/3/1983,14184,14188,5,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,1,11,1,3
12,Kuwait,1,FALSE,16,12/16/1983,14214,14244,31,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,12,1,5
12,Kuwait,1,FALSE,16,12/16/1983,14214,14244,31,0,FALSE,TRUE,FALSE,2,TRUE,23,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,12,1,5
12,Kuwait,1,FALSE,16,12/16/1983,14214,14244,31,0,FALSE,TRUE,FALSE,2,TRUE,23,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,12,1,5
12,Kuwait,1,FALSE,16,12/16/1983,14214,14244,31,0,FALSE,TRUE,FALSE,2,TRUE,15,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,12,1,5
12,Kuwait,5,FALSE,16,12/16/1983,14214,14244,31,56,FALSE,TRUE,FALSE,2,TRUE,23,FALSE,1,7,1,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,12,1,5
12,Kuwait,1,FALSE,16,12/16/1983,14214,14244,31,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,7,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,3,12,1,5
12,Kuwait,1,FALSE,16,12/16/1983,14214,14244,31,0,FALSE,TRUE,FALSE,2,FALSE,21,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,12,1,5
7,Kuwait,1,FALSE,16,7/16/1984,14245,14609,365,0,FALSE,TRUE,FALSE,2,TRUE,27,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10,3,1,1,1
12,Kuwait,1,FALSE,16,12/16/1984,14579,14609,31,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,4,2,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,11,30,6
5,Kuwait,0,FALSE,16,5/16/1985,14732,14762,31,1,FALSE,TRUE,FALSE,2,TRUE,27,FALSE,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,5,2,5
7,Kuwait,0,FALSE,16,7/16/1985,14611,14976,366,0,FALSE,TRUE,FALSE,2,FALSE,8,FALSE,2,0,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,5,3,1,1,3
7,Kuwait,0,FALSE,10,7/10/1985,14798,14805,8,56,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,4,9,1,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,18,2,7,7,1
8,Kuwait,1,FALSE,5,8/5/1985,14732,15287,556,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,1,3,5,2,5
12,Kuwait,5,FALSE,16,12/16/1985,14214,14244,31,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,19,3,12,1,5
4,Kuwait,1,FALSE,1,4/1/1986,14976,15157,182,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,18,3,1,1,4
7,Kuwait,1,FALSE,16,7/16/1986,14976,15340,365,0,FALSE,TRUE,FALSE,4,FALSE,0,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,1,1,4
7,Kuwait,1,FALSE,16,7/16/1986,14976,15340,365,0,FALSE,TRUE,FALSE,4,FALSE,0,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,1,3,1,1,4
7,Kuwait,1,FALSE,16,7/16/1986,14976,15340,365,0,FALSE,TRUE,FALSE,4,FALSE,0,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,1,3,1,1,4
7,Kuwait,5,FALSE,16,7/16/1987,15522,15552,31,0,FALSE,TRUE,FALSE,4,FALSE,25,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,17,3,7,1,4
4,Kuwait,1,FALSE,16,4/16/1988,15796,15825,30,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,3,31,5
7,Kuwait,1,FALSE,16,7/16/1989,16407,16467,61,0,FALSE,TRUE,TRUE,4,FALSE,2,FALSE,2,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,12,2,7
5,Kuwait,1,FALSE,15,5/15/1990,16650,16859,210,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,5,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,26,3,8,2,5
7,Kuwait,1,FALSE,16,7/16/1990,16437,16801,365,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,5,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,1,1,2
7,Kuwait,1,FALSE,16,7/16/1990,16437,16801,365,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,5,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,1,1,2
7,Kuwait,1,FALSE,16,7/16/1990,16437,16801,365,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,1,1,2
7,Kuwait,1,FALSE,16,7/16/1990,16437,16801,365,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,1,1,2
8,Kuwait,1,FALSE,14,8/14/1990,16650,16674,25,0,FALSE,TRUE,FALSE,4,FALSE,23,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,8,2,5
8,Kuwait,1,FALSE,14,8/14/1990,16650,16674,25,0,FALSE,TRUE,FALSE,4,FALSE,23,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,8,2,5
8,Kuwait,1,FALSE,14,8/14/1990,16650,16674,25,0,FALSE,TRUE,FALSE,4,FALSE,23,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,8,2,5
8,Kuwait,1,FALSE,14,8/14/1990,16650,16674,25,0,FALSE,TRUE,FALSE,4,FALSE,23,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,8,2,5
8,Kuwait,1,FALSE,14,8/14/1990,16650,16674,25,0,FALSE,TRUE,FALSE,4,FALSE,23,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,8,2,5
8,Kuwait,1,FALSE,14,8/14/1990,16650,16674,25,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,8,2,5
8,Kuwait,1,FALSE,14,8/14/1990,16650,16674,25,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,8,2,5
8,Kuwait,1,FALSE,16,8/16/1990,16649,16679,31,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,5,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,8,1,4
8,Kuwait,1,FALSE,16,8/16/1990,16649,16679,31,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,NA,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,8,1,4
8,Kuwait,1,FALSE,16,8/16/1990,16618,16710,93,0,FALSE,TRUE,FALSE,4,TRUE,27,FALSE,1,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,7,1,1
9,Kuwait,1,FALSE,16,9/16/1990,16650,17074,425,0,FALSE,TRUE,FALSE,4,FALSE,15,FALSE,4,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,12,3,8,2,5
9,Kuwait,1,FALSE,7,9/7/1990,16649,16692,44,0,FALSE,TRUE,FALSE,4,FALSE,23,FALSE,1,0,4,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,8,1,4
3,Kuwait,1,FALSE,12,3/12/1991,16870,16874,5,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,1,3,10,1
3,Kuwait,1,FALSE,15,3/15/1991,16861,16888,28,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,1,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,3,1,6
5,Kuwait,1,FALSE,27,5/27/1991,16859,17009,151,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,1,3,2,27,4
7,Kuwait,1,FALSE,16,7/16/1993,17533,17898,366,0,FALSE,TRUE,FALSE,2,FALSE,23,FALSE,4,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,19,3,1,1,6
5,Kuwait,1,FALSE,9,5/9/1999,19844,19859,16,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,5,1,7
9,Kuwait,1,FALSE,2,9/2/2001,20638,20730,93,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,7,3,3
10,Kuwait,1,FALSE,16,10/16/2002,21093,21123,31,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,4,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,26,3,10,1,3
1,Kuwait,1,FALSE,16,1/16/2005,21916,21946,31,0,FALSE,TRUE,FALSE,2,TRUE,27,FALSE,1,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,3,1,1,7
